;name;COUNT(date);sellQuantity;real_speed;quantity;externalCode;priceType;price;ordering
472;Мучной червь (Tenebrio molitor) - 100 г (Артикул 1, 2,5 см, Очень жирный, Живучий., Легкая, 100 г);152;198.0;1.3026315789473684;8.0;28616eae-5fb2-45ae-80b2-617db48d27a3;;;
473;Мучной червь консервированный ONTO, 40 г (Артикул 1, 40 г, 65, 85, 85, 30);172;63.0;0.36627906976744184;0.0;wwQXKPDjjfe6jZc26NqPE2;opt;290.0;960.0
474;Мыши замороженные бегунки 10-18г, 6-8см (Артикул 1, 10-18 г, 6-8 см);156;2257.0;14.467948717948717;59.0;afa63538-1154-49cb-ab9a-8a49e91efb59;;;
475;Мыши замороженные взрослые 25+г, 10-12см (Артикул 1, 25+ г, 10-12 см);150;1448.0;9.653333333333334;29.0;d17a7089-1c6d-4cd1-ba19-2faa8bc59da4;;;
476;Мыши замороженные новорожденные 1-3г, 2-2,5см (Артикул 1, 1-3 г, 2-2,5 см);165;3098.0;18.775757575757577;34.0;f8c3999d-b21e-4f04-be67-2f3d1a9c69a5;;;
477;Мыши замороженные опушенные 4-8г, 4-5см (Артикул 1, 4-8 г, 4-5 см);161;2137.0;13.273291925465838;72.0;7236075f-8782-45e2-b415-7819c20094a0;;;
478;"Набор для определения пола рептилий, ""Herp Tools""5 проб LUCKY REPTILE (Артикул 1)";90;1.0;0.011111111111111112;2.0;COggICMGgLyNbSjTr7Uyv1;;;
479;Набор карточек-тестеров UVB01 (2 шт.) для проверки наличия ультрафиолета, Repti Zoo (Артикул 1);180;17.0;0.09444444444444444;5.0;TP9PcztGhF87gQQzlJKWt2;;;
480;Наклейки Планета Экзотики (набор 9шт) (Артикул 1);180;40.0;0.2222222222222222;376.0;7cEpfH1qi79Ecyrekn58R2;;;
481;Насекомые уцененные уп.50шт (плюс Бражник и Саранча 5шт) (Артикул 1);114;;;1.0;wGKBW7Ehi1zsM5qa1jSlh0;;;
482;Натуральная кошачья мята Pidan (Артикул 1, Pidan, 90, 30, 30, 37);180;4.0;0.022222222222222223;229.0;24caf962-0957-4565-b8b1-6530d4519d2e;opt;340.0;960.0
483;Натуральная кошачья мята Pidan (Артикул 1, Pidan, 90, 30, 30, 37);180;4.0;0.022222222222222223;229.0;24caf962-0957-4565-b8b1-6530d4519d2e;opt;340.0;960.0
484;Натуральный источник каротиноидов Ксантик Био (Артикул 1, Food-Farm, 25, 40г, 37, 37, 74);180;23.0;0.12777777777777777;16.0;8db851fb-aac7-4b95-8dd7-56ebb427bbbb;;;
485;Опрыскиватель Idea 500 мл, цвет микс (Артикул 1);30;1.0;0.03333333333333333;0.0;o3WydePVjqdmY36tZs1MU3;;;
486;Опрыскиватель помповый ручной Marolex, 2000 мл (2000 мл, Артикул 1);180;19.0;0.10555555555555556;14.0;14ca3e8c-64bb-4b95-842f-fa69b8e31c9b;;;
487;Опрыскиватель ручной Marolex, 1000 мл (1000 мл, Артикул 1);172;23.0;0.13372093023255813;17.0;e5c99bef-4689-4585-9c14-370fd61e3e89;;;
488;Опрыскиватель ручной Marolex, 500 мл (500 мл, Артикул 1);163;72.0;0.44171779141104295;15.0;82e75a85-3a77-4bff-812c-0008eac32dfa;;;
489;Освежитель для кошачьего туалета Pidan, 200 г (Артикул 1, 200 г);180;;;132.0;G7TBuCH0iulW9X-oWV9et1;opt;1080.0;960.0
490;Открытый черепашатник PetPetZone 60*40*30 см (Артикул 1);153;17.0;0.1111111111111111;11.0;fTam2gvRim1z1N5CV6bOH3;opt;2905.0;960.0
491;Отражатель JUWEL Hiflex (Артикул 1, 438мм);2;1.0;0.5;0.0;NggaxIZQguYpNpq0trrdO3;opt;1120.0;960.0
492;Отражатель JUWEL Hiflex (Артикул 2, 590мм);27;4.0;0.14814814814814814;0.0;Jxy8GL0dhnpaDWs97J2No2;opt;1210.0;960.0
493;Отражатель JUWEL Hiflex (Артикул 3, 895мм);180;3.0;0.016666666666666666;28.0;AXDpOhMAh1rNrMrZqMhQ32;opt;1430.0;960.0
494;Оформление террариума (Артикул 1);178;128.0;0.7191011235955056;972.0;jvMj8pd5hJLPemVfcmMw81;;;
495;Пантеровый хамелеон (Furcifer pardalis), Самка (Артикул 1);11;3.0;0.2727272727272727;0.0;L8YljQHEj7VSOqxVLQ9n73;;;
496;Пантеровый хамелеон Furcifer Pardalis (m) (Артикул 1);74;1.0;0.013513513513513514;0.0;W00jKT0zhwvYuufEM5UZo1;;;
497;пантеровый хамелеон Furcifer Pardalis (s) САМЕЦ (Артикул 1);57;3.0;0.05263157894736842;1.0;KyHC022fiydHQCVZGu7FT2;;;
498;Панцирь каракатицы (сепия) - натуральный кальций для рептилий (Артикул 1, 10-12см);65;17.0;0.26153846153846155;0.0;51ca9c9e-bfa8-4d31-8681-1daf34b7aa30;;;
499;Паук - птицеед Brachypelma Klaasi F. (Артикул 1);115;1.0;0.008695652173913044;0.0;Q8o4H9pvjEb6I6Fz0MHlc3;;;
500;Паук птицеед Brachypelma auratum L1-4 (Артикул 1);30;;;6.0;8MvS3YeWhFPIvg9z8lguJ1;;;
501;Паук птицеед Brahypelma Vagans L12 (Артикул 1);60;;;1.0;PdeddRqCj2Eann0ikeemG3;;;
502;Перепела замороженные (Артикул 1);130;222.0;1.7076923076923076;0.0;c06060d5-9b74-43d4-9666-3a858d16cb8d;;;
503;Перепела суточные 20штук в упаковке (Артикул 1, 20 шт, суточные);145;27.0;0.18620689655172415;3.0;v1WZZZyog2kjiBOt3I15K3;;;
504;"Перчатка защитная кожаная на левую руку ""Protection Glove"" LUCKY REPTILE (Артикул 1)";174;1.0;0.005747126436781609;2.0;UnwX0lVVh1Hh-6jyEHcif1;;;
505;"Перчатка защитная кожаная на правую руку ""Protection Glove"" LUCKY REPTILE (Артикул 1)";180;1.0;0.005555555555555556;1.0;997BraJRilTCz2VX0uKpI2;;;
506;Песок для террариума Exo Terra Desert Sand (Артикул 1, Черный, 4,550);173;12.0;0.06936416184971098;6.0;d0d31d36-1c2e-4133-984e-540fa6bb5c92;;;
507;Песок для террариума Exo Terra Desert Sand (Артикул 2, Желтый);128;10.0;0.078125;0.0;b49c7c84-e0ce-43d4-b324-a5037963275c;;;
508;Песок для террариума Exo Terra Desert Sand (Артикул 3, Красный);147;19.0;0.1292517006802721;0.0;91849a94-3678-430b-82f5-6b56fdf1044c;;;
509;Песок для террариума Exo Terra Desert Sand (Артикул 4, Коричневый);162;12.0;0.07407407407407407;3.0;86a91586-15b0-440e-9e6e-921f5b5ef122;;;
510;Песок желтый - грунт для рептилий, 0.4-0.8 мм (Артикул 1, 1 кг);50;5.0;0.1;0.0;kbhQJeIxgHai9fgJnTfQo3;;;
511;Песок желтый - грунт для рептилий, 0.4-0.8 мм (Артикул 2, 5 кг);86;5.0;0.05813953488372093;0.0;OvFb0MeFh9bYy3IIpskXE2;;;
512;Песок черный - грунт для рептилий, 0.4-0.8 мм (Артикул 1, 1 кг);180;6.0;0.03333333333333333;17.0;0WlYCmS4hFgSDsjwpMZME2;;;
513;Песок черный - грунт для рептилий, 0.4-0.8 мм (Артикул 2, 5 кг);180;4.0;0.022222222222222223;8.0;58mGINiLht4KlCsZNN3Yf2;;;
514;Пинцет 25 см для рептилий PetPetZone (250, 50, 5, Артикул 1, 5, 25 см, нержавеющая сталь, 15 баллов, стальной);180;597.0;3.316666666666667;682.0;90588501-6fda-4a80-a6c4-f28d30f44dbd;opt;400.0;960.0
515;Пинцет 25 см для рептилий PetPetZone (250, 50, 5, Артикул 1, 5, 25 см, нержавеющая сталь, 15 баллов, стальной);180;597.0;3.316666666666667;682.0;90588501-6fda-4a80-a6c4-f28d30f44dbd;opt;400.0;960.0
516;Пинцет 30 см Repti Zoo (Артикул 1);180;12.0;0.06666666666666667;2.0;b43f933b-d3a9-4227-b10f-7c93ae768586;;;
517;Пинцет Repti Zoo 20 см (Артикул 1);90;8.0;0.08888888888888889;0.0;04678b1f-cadf-4aae-8145-48d50a738eff;;;
518;Пинцет бамбуковый FR09, 250мм, Repti-Zoo (Артикул 1);178;25.0;0.1404494382022472;3.0;SG9gOYV4gy1fXuN2CufQu3;;;
519;Пинцет изогнутый 40 см Repti Zoo (Артикул 1);180;6.0;0.03333333333333333;2.0;7fd8765b-93e2-4d39-8e7e-1b84baf105fa;;;
520;Питон Зеленый (Morelia viridis) (Артикул 1);10;;;0.0;1LIcytwriPuT-1F3pZAwj3;;;
521;Питон королевский Axantic Cinnamon (Артикул 1);38;1.0;0.02631578947368421;0.0;5uHhoVWKjD2wxpOsdW19n2;;;
522;Питон королевский Axantic Pinstripe Cinnamon (Артикул 1);82;1.0;0.012195121951219513;0.0;0fGSUgY5gyhdzKCOKbN9Q3;;;
523;питон королевский Bamboo het albino (Артикул 1);79;1.0;0.012658227848101266;0.0;mEQvGURZjbRysOGqJm2EF3;;;
524;Питон королевский Bamboo sugar (Артикул 1);180;;;1.0;GdEYT7ICiF0Ddo8fmK-qT3;;;
525;Питон королевский Banana (Артикул 1);10;;;1.0;07LbLFlshXWhfeLl7hJOz3;;;
526;Питон королевский Banana Pastel (Артикул 1);57;1.0;0.017543859649122806;0.0;NNRd1CadibN5wJYKYLA3U0;;;
527;Питон королевский Banana Pastel Sugar Enchi (Артикул 1);93;;;1.0;dT-zEwYOh1DffZcfMb8Pl2;;;
528;Питон королевский Clown (Артикул 1);133;3.0;0.022556390977443608;0.0;aeiYN0JwibxpPxcnMOhPD3;;;
529;Питон королевский Fire (Артикул 1);17;2.0;0.11764705882352941;0.0;j-a82RdQii5QHloLfxExL0;;;
530;Питон королевский Ivory (Артикул 1);68;2.0;0.029411764705882353;0.0;zoicwbxaiak1MLcHceOzW0;;;
